line_id,uom_name
14991,1
15006,PIECE
15018,1
15020,PIECE
15021,PIECE
15022,BOITE
15023,BOITE
15024,BOITE
15064,CARTON DE 25
15106,CARTON DE 750
15134,CARTON DE 750
15164,BOITE DE 40
15174,1
15179,1
15185,PIECE
15187,PIECE
15188,PIECE
15189,PIECE
15190,PIECE
15191,PIECE
15192,PIECE
15193,PIECE
15194,PIECE
15195,PIECE
15196,PIECE
15197,PIECE
15198,PIECE
15199,PIECE
15200,PIECE
15201,PIECE
15202,PIECE
15203,PIECE
15204,PIECE
15226,CARTON DE 6
15260,CARTON DE 25
15313,1
15315,SACHET DE 30
15316,SACHET DE 28
15317,FLOWPACK
15318,SACHET DE 20
15319,CARTON DE 750
15350,CARTON DE 750
15370,CARTON DE 750
15373,CARTON DE 6
15388,PIECE
